"Species","Ind","Site","Area","Diam","source","Sex_sys"
"Thalictrum dioicum","3","BI",122.624,12.4951881111732,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",183.551,15.2873932269594,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",129.639,12.8476262920402,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",180.091,15.1426213995761,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",144.919,13.5836888061923,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",160.295,14.2861447851869,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",172.115,14.8035004050425,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",197.005,15.8377573068459,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",226.604,16.9859110381271,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",190.278,15.5650080017042,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",128.294,12.78080569261,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",138.384,13.2738834241766,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",207.96,16.2721509249123,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",192.777,15.6668854503826,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",186.338,15.4030162723689,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",207.864,16.2683946573357,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",134.54,13.0882255614987,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",238.712,17.433805040863,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",133.867,13.0554493654972,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",166.83,14.5744486430248,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",219.685,16.7245815907348,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",223.817,16.881133113153,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",169.04,14.6706650374832,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",187.203,15.4387260644477,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",193.449,15.6941682382174,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",175.767,14.9597291104975,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",217.282,16.632860089568,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",226.7,16.9895086683359,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",154.721,14.0355582575461,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",193.93,15.7136674557689,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",190.566,15.5767829503399,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",180.764,15.1708890004675,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",185.569,15.3711999881909,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",212.189,16.4367705391847,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",227.757,17.0290698216387,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",200.272,15.9685387591727,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",166.157,14.5450219331069,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",128.87,12.8094644747554,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",173.653,14.8694944992053,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",222.568,16.8339650407328,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",178.266,15.065700139116,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",182.302,15.2352917754899,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",166.926,14.5786413716938,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",216.225,16.5923542802208,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",114.263,12.0616818935037,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",186.915,15.4268457405969,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",203.252,16.0869041131758,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",179.323,15.1102989672787,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",196.044,15.7990814070964,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",184.8,15.3393177119146,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",163.851,14.4437381811081,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",185.377,15.3632459813794,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",146.168,13.6420994636034,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",205.366,16.1703466983266,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",142.132,13.4524378077841,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",180.956,15.1789438057164,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",191.72,15.6238754960677,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",79.186,10.0410530617759,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",194.41,15.7331020428892,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",96.677,11.0947275525973,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",151.261,13.8777334884406,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",199.984,15.957052895642,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",203.828,16.1096824898655,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",191.239,15.6042640741436,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",130.6,12.8951574066551,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",101.674,11.3778450275702,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",246.016,17.6985112322355,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",172.211,14.8076282786403,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",187.972,15.4704034757649,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",132.81,13.0038049791696,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",219.012,16.6989442532017,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",152.895,13.9524893905096,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",163.754,14.4394621924974,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",190.47,15.572858956714,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",181.725,15.211162226043,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",79.283,10.0472011438628,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",184.32,15.319383567415,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",154.241,14.0137696791226,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",208.345,16.2872064193909,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",190.855,15.58858984355,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",220.55,16.757475394323,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",162.601,14.3885379109026,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",191.143,15.6003469929138,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",150.3,13.8335788418505,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",117.626,12.2378950268834,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",122.431,12.4853510443828,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",194.026,15.7175562956455,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",209.69,16.3396940037296,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",183.071,15.267391286471,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",98.31,11.1880373454379,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",152.319,13.926183045419,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",201.233,16.0068052185841,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",200.08,15.9608824352105,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",122.335,12.4804551080951,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",154.337,14.0181301041113,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",114.84,12.0920978046568,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",192.873,15.6707858996192,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",162.217,14.3715378170989,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",148.667,13.7582231191801,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",198.735,15.9071449645416,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",86.971,10.5230659242049,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",246.977,17.7330449455263,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",126.083,12.6701957963894,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",132.522,12.9896978774486,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",135.789,13.1488373835881,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",157.22,14.1484529621886,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",206.999,16.2345099254839,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",223.913,16.8847530683835,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",175.575,14.9515562088659,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",196.044,15.7990814070964,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",158.853,14.2217411521872,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",204.597,16.1400430957969,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",175.671,14.9556432179686,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",198.639,15.9033024849133,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",235.445,17.3140949694222,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",161.16,14.3246390889795,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",200.369,15.9724054024132,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",253.512,17.9661209910459,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",102.347,11.4154390053563,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",205.654,16.181681165224,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",174.325,14.8982376016748,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",167.791,14.6163653638878,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",166.926,14.5786413716938,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",186.05,15.391108384323,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",79.571,10.0654331160721,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",226.027,16.9642717078528,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",186.818,15.4228423213211,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",171.539,14.7787089512016,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",137.231,13.2184695015554,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",139.057,13.3061215751337,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",181.149,15.1870362575859,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",224.874,16.9209476502581,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",177.112,15.0168572693202,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",176.344,14.9842635547022,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",205.654,16.181681165224,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",170.962,14.7538326900847,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",202.291,16.0488286408704,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",202.867,16.071660982045,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",128.101,12.7711886259705,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",181.821,15.215179501514,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",233.139,17.2290973129764,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",99.752,11.2697910835304,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",219.3,16.7099201721738,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",169.136,14.6748302763039,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",226.027,16.9642717078528,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",171.442,14.7745299088833,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",167.406,14.5995869539496,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",252.839,17.9422577523369,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",127.044,12.7183900208059,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",163.851,14.4437381811081,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",161.256,14.3289049136985,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",229.199,17.0828929170019,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",195.564,15.7797280815161,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",195.371,15.7719397378526,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",215.36,16.5591324758927,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",176.824,15.0046429233838,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",213.726,16.4961933468927,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",177.977,15.0534831335917,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",189.317,15.5256526719693,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",202.387,16.0526362863025,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",152.126,13.9173574712436,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",188.933,15.5098989972678,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",204.405,16.1324681664521,"CS2021","dioecious"
"Thalictrum dioicum","3","BI",173.557,14.8653838048535,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",245.439,17.6777442175254,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",208.729,16.3022089586972,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",208.057,16.2759454397882,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",143.766,13.5295438351925,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",181.052,15.1829696058904,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",212.285,16.4404883368501,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",205.27,16.1665667767707,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",293.874,19.3435259962992,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",164.331,14.4648791085814,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",193.738,15.7058868873394,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",115.608,12.1324637764859,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",195.371,15.7719397378526,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",215.168,16.5517493444523,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",207.96,16.2721509249123,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",107.055,11.6750443023409,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",252.647,17.9354439939106,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",223.721,16.8775123815003,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",171.442,14.7745299088833,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",182.11,15.2272667767962,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",232.754,17.2148655816793,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",241.211,17.5248219341913,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",189.221,15.5217157522721,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",138.48,13.278486817214,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",222.664,16.8375951367441,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",204.405,16.1324681664521,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",225.258,16.9353887870327,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",204.02,16.1172681282179,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",129.543,12.8428684624436,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",262.834,18.2934590086435,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",220.357,16.7501416817652,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",171.827,14.791109872258,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",143.958,13.5385751975968,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",168.559,14.6497776236028,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",107.728,11.7116843227279,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",152.222,13.921748093493,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",218.243,16.669601613765,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",142.324,13.4615209008822,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",212.573,16.4516366888826,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",165.004,14.4944685255956,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",226.412,16.9787134907972,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",206.807,16.2269790943368,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",192.008,15.6356061125084,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",248.899,17.8019113986402,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",242.364,17.5666567399774,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",212.381,16.4442052939751,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",133.771,13.0507673007669,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",188.068,15.4743534501204,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",228.334,17.0506269153823,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",272.155,18.6150076093833,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",121.086,12.4165809913117,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",209.979,16.3509500141106,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",98.695,11.2099231428069,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",238.136,17.4127588918314,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",248.515,17.7881737528016,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",207.96,16.2721509249123,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",284.84,19.0438848957445,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",224.009,16.888372247691,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",272.54,18.6281696771884,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",208.153,16.2796999651486,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",227.084,17.0038915774196,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",189.125,15.5177778337634,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",256.683,18.078134474034,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",236.983,17.3705534462772,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",218.147,16.6659349262303,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",168.367,14.6414317069208,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",253.896,17.9797226744485,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",151.165,13.8733289364842,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",279.363,18.8599050616871,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",177.881,15.0494226951413,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",212.669,16.4553511278028,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",202.771,16.0678578449491,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",252.263,17.921808705416,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",174.902,14.9228731433752,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",245.055,17.6639100041603,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",175.479,14.9474680822734,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",254.953,18.0171096918697,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",263.602,18.3201662238987,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",289.934,19.2134180760021,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",175.959,14.9678975494909,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",255.722,18.0442612167627,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",266.389,18.4167589190513,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",247.746,17.7606307390801,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",266.774,18.4300625692692,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",211.036,16.3920523596873,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",201.714,16.0259240459547,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",257.164,18.0950649151163,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",179.419,15.1143430514475,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",205.846,16.1892330678619,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",235.253,17.3070339058309,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",259.951,18.1928527970038,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",235.445,17.3140949694222,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",207.864,16.2683946573357,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",244.863,17.6569888328244,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",194.122,15.7214441735828,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",250.148,17.8465213875537,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",265.332,18.3801848435665,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",156.835,14.1311189931491,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",207.96,16.2721509249123,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",214.495,16.5258438861067,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",203.444,16.0945004874056,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",200.849,15.991525547005,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",152.991,13.9568689607869,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",158.277,14.1959337636538,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",238.04,17.4092487267187,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",215.264,16.5554413217489,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",213.054,16.4702391592838,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",208.633,16.2984596185263,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",229.775,17.1043449565168,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",209.979,16.3509500141106,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",216.033,16.584985938124,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",250.821,17.8705124674705,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",143.958,13.5385751975968,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",182.11,15.2272667767962,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",232.562,17.2077638001775,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",197.582,15.8609336335495,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",280.132,18.8858449677464,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",199.023,15.9186668383953,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",195.66,15.7836006450645,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",196.236,15.8068161025758,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",269.176,18.5128476386976,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",234.004,17.2610297035318,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",131.177,12.9236118697415,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",128.486,12.7903657549283,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",202.963,16.0754632193938,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",258.701,18.1490590241624,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",186.146,15.3950787037375,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",206.615,16.2194447665589,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",208.441,16.2909583494693,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",180.764,15.1708890004675,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",220.838,16.7684130012421,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",229.583,17.0971972673574,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",262.834,18.2934590086435,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",172.692,14.8282933427757,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",236.118,17.3388227634917,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",246.785,17.7261507679323,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",228.526,17.0577941188229,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",210.075,16.3546873207726,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",180.956,15.1789438057164,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",204.405,16.1324681664521,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",229.391,17.0900465887704,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",232.178,17.193551437022,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",213.63,16.4924881064615,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",176.44,14.9883416451945,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",213.246,16.4776588129684,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",152.222,13.921748093493,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",227.661,17.0254805510432,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",270.425,18.5557485401427,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",218.147,16.6659349262303,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",205.558,16.1779038919345,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",266.197,18.4101207787963,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",198.639,15.9033024849133,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",175.286,14.9392458590937,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",205.077,16.1589648837929,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",255.722,18.0442612167627,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",179.899,15.134547263077,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",193.257,15.6863779980237,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",226.892,16.9967016442618,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",234.58,17.2822606277065,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",230.352,17.1258072980176,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",234.1,17.2645700039851,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",207.768,16.2646375222608,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",214.591,16.5295416495517,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",204.885,16.1513988286793,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",230.448,17.1293755462693,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",221.703,16.8012209909405,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",261.2,18.2365064934275,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",145.88,13.6286530804025,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",192.681,15.662984029843,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",268.792,18.4996379345233,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",174.998,14.9269680059135,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",209.786,16.3434338843405,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",206.327,16.2081367080418,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",220.838,16.7684130012421,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",225.931,16.9606687244802,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",245.439,17.6777442175254,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",207.576,16.2571206472101,"CS2021","dioecious"
"Thalictrum dioicum","4","BI",178.073,15.0575424770985,"CS2021","dioecious"
