"Species","Date","Site","Plant","Flower","Flw_pollen","Stigmas_per_flw","Flower_height","Infl_max","Infl_min","D1","D2","D3","D4","D5","Stigma_length","source"
"Bromus inermis","1196",NA,"C05","2",9,2,NA,75,59.8,19,21.5,6,22,26,NA,"JF2001"
"Bromus inermis","1200",NA,"N16","1",65,2,NA,72,56,11,31,44,34,39,NA,"JF2001"
"Bromus inermis","1200",NA,"M27","1",58,2,NA,81,59.5,79,65,90,56,98,NA,"JF2001"
"Bromus inermis","1200",NA,"M21","1",57,2,NA,69,51,44,29,53,35,37,NA,"JF2001"
"Bromus inermis","1200",NA,"M21","2",15,2,NA,69,51,44,29,53,35,37,NA,"JF2001"
"Bromus inermis","1200",NA,"M21","2",3,2,NA,69,51,44,29,53,35,37,NA,"JF2001"
"Bromus inermis","1200",NA,"M21","3",17,2,NA,69,51,44,29,53,35,37,NA,"JF2001"
"Bromus inermis","1200",NA,"M16","1",3,2,NA,78.5,63.3,20,21,19.5,31,20,NA,"JF2001"
"Bromus inermis","1200",NA,"M16","1",13,2,NA,78.5,63.3,20,21,19.5,31,20,NA,"JF2001"
"Bromus inermis","1200",NA,"M16","1",1,2,NA,78.5,63.3,20,21,19.5,31,20,NA,"JF2001"
"Bromus inermis","1200",NA,"M16","2",16,2,NA,78.5,63.3,20,21,19.5,31,20,NA,"JF2001"
"Bromus inermis","1200",NA,"M16","2",5,2,NA,78.5,63.3,20,21,19.5,31,20,NA,"JF2001"
"Bromus inermis","1200",NA,"C14","1",4,2,NA,51,39,19,17,16,35,36,NA,"JF2001"
"Bromus inermis","1201",NA,"N16","2",85,2,NA,72,56,11,31,44,34,39,NA,"JF2001"
"Bromus inermis","1201",NA,"N15","1",57,2,NA,90,70.5,15,17,8,23,6,NA,"JF2001"
"Bromus inermis","1201",NA,"N15","2",48,2,NA,90,70.5,15,17,8,23,6,NA,"JF2001"
"Bromus inermis","1201",NA,"N15","3",50,2,NA,90,70.5,15,17,8,23,6,NA,"JF2001"
"Bromus inermis","1201",NA,"M27","1",20,2,NA,81,59.5,79,65,90,56,98,NA,"JF2001"
"Bromus inermis","1201",NA,"M27","2",19,2,NA,81,59.5,79,65,90,56,98,NA,"JF2001"
"Bromus inermis","1201",NA,"M27","3",9,2,NA,81,59.5,79,65,90,56,98,NA,"JF2001"
"Bromus inermis","1201",NA,"M26","1",110,2,NA,72,51,19.5,17,15,18,19,NA,"JF2001"
"Bromus inermis","1201",NA,"M26","2",60,2,NA,72,51,19.5,17,15,18,19,NA,"JF2001"
"Bromus inermis","1201",NA,"M26","2",3,2,NA,72,51,19.5,17,15,18,19,NA,"JF2001"
"Bromus inermis","1201",NA,"M26","3",77,2,NA,72,51,19.5,17,15,18,19,NA,"JF2001"
"Bromus inermis","1201",NA,"M21","1",11,2,NA,69,51,44,29,53,35,37,NA,"JF2001"
"Bromus inermis","1201",NA,"M21","3",62,2,NA,69,51,44,29,53,35,37,NA,"JF2001"
"Bromus inermis","1201",NA,"M15","1",45,2,NA,89,69.5,12.5,21,20,36.5,34,NA,"JF2001"
"Bromus inermis","1201",NA,"M15","2",32,2,NA,89,69.5,12.5,21,20,36.5,34,NA,"JF2001"
"Bromus inermis","1201",NA,"C16","2",86,2,NA,87,66,26,23,37,21,42,NA,"JF2001"
"Bromus inermis","1201",NA,"C16","3",22,2,NA,87,66,26,23,37,21,42,NA,"JF2001"
"Bromus inermis","1201",NA,"C14","3",51,2,NA,51,39,19,17,16,35,36,NA,"JF2001"
"Elymus innovatus","2187",NA,"N25","1",901,2,NA,94.5,85,31,14,56,53,58,NA,"JF2001"
"Elymus innovatus","2187",NA,"N25","2",61,2,NA,94.5,85,31,14,56,53,58,NA,"JF2001"
"Elymus innovatus","2187",NA,"N25","3",57,2,NA,94.5,85,31,14,56,53,58,NA,"JF2001"
"Elymus innovatus","2187",NA,"N25","3",82,2,NA,94.5,85,31,14,56,53,58,NA,"JF2001"
"Elymus innovatus","2187",NA,"N24","2",236,2,NA,95.5,87.2,20,26,30,35,42,NA,"JF2001"
"Elymus innovatus","2187",NA,"N24","3",11,2,NA,95.5,87.2,20,26,30,35,42,NA,"JF2001"
"Elymus innovatus","2187",NA,"N23","1",8,2,NA,NA,NA,48,68,86,87,91,NA,"JF2001"
"Elymus innovatus","2187",NA,"N23","2",203,2,NA,NA,NA,48,68,86,87,91,NA,"JF2001"
"Elymus innovatus","2187",NA,"N22","1",131,2,NA,69,61,62,74,94,91,122,NA,"JF2001"
"Elymus innovatus","2187",NA,"N22","2",41,2,NA,69,61,62,74,94,91,122,NA,"JF2001"
"Elymus innovatus","2187",NA,"N22","3",1180,2,NA,69,61,62,74,94,91,122,NA,"JF2001"
"Elymus innovatus","2187",NA,"N21","1",62,2,NA,103,92.5,28,64,84,72,75,NA,"JF2001"
"Elymus innovatus","2187",NA,"N21","2",121,2,NA,103,92.5,28,64,84,72,75,NA,"JF2001"
"Elymus innovatus","2187",NA,"N21","3",139,2,NA,103,92.5,28,64,84,72,75,NA,"JF2001"
"Elymus innovatus","2187",NA,"N20","1",62,2,NA,114,105,39,61,70,78,122,NA,"JF2001"
"Elymus innovatus","2187",NA,"N20","2",91,2,NA,114,105,39,61,70,78,122,NA,"JF2001"
"Elymus innovatus","2187",NA,"N20","3",60,2,NA,114,105,39,61,70,78,122,NA,"JF2001"
"Elymus innovatus","2187",NA,"N20","3",62,2,NA,114,105,39,61,70,78,122,NA,"JF2001"
"Elymus innovatus","2187",NA,"N19","1",186,2,NA,114,105.5,21,22,39,51,47,NA,"JF2001"
"Elymus innovatus","2187",NA,"N19","2",96,2,NA,114,105.5,21,22,39,51,47,NA,"JF2001"
"Elymus innovatus","2187",NA,"N19","3",82,2,NA,114,105.5,21,22,39,51,47,NA,"JF2001"
"Elymus innovatus","2187",NA,"N17","1",35,2,NA,NA,NA,10,27,49,50,64,NA,"JF2001"
"Elymus innovatus","2187",NA,"N17","2",153,2,NA,NA,NA,10,27,49,50,64,NA,"JF2001"
"Elymus innovatus","2187",NA,"N17","3",6,2,NA,NA,NA,10,27,49,50,64,NA,"JF2001"
"Elymus innovatus","2187",NA,"N16","1",12,2,NA,92.3,84,25,22,48,48,45,NA,"JF2001"
"Elymus innovatus","2187",NA,"N13","1",140,2,NA,94,86,20,40,21,66,60,NA,"JF2001"
"Elymus innovatus","2187",NA,"N13","2",58,2,NA,94,86,20,40,21,66,60,NA,"JF2001"
"Elymus innovatus","2187",NA,"N13","3",17,2,NA,94,86,20,40,21,66,60,NA,"JF2001"
"Elymus innovatus","2187",NA,"N12","1",54,2,NA,86.2,78,36,27,46,74,66,NA,"JF2001"
"Elymus innovatus","2187",NA,"N12","2",72,2,NA,86.2,78,36,27,46,74,66,NA,"JF2001"
"Elymus innovatus","2187",NA,"N12","3",82,2,NA,86.2,78,36,27,46,74,66,NA,"JF2001"
"Elymus innovatus","2187",NA,"N09","1",404,2,NA,88.2,79.3,32,31,27,58,50,NA,"JF2001"
"Elymus innovatus","2187",NA,"N09","2",59,2,NA,88.2,79.3,32,31,27,58,50,NA,"JF2001"
"Elymus innovatus","2187",NA,"N09","3",165,2,NA,88.2,79.3,32,31,27,58,50,NA,"JF2001"
"Elymus innovatus","2187",NA,"N07","1",54,2,NA,95.2,88,14,40.5,43,116,86,NA,"JF2001"
"Elymus innovatus","2187",NA,"N07","2",176,2,NA,95.2,88,14,40.5,43,116,86,NA,"JF2001"
"Elymus innovatus","2187",NA,"N06","1",197,2,NA,76,68.2,32,69,74,72,75,NA,"JF2001"
"Elymus innovatus","2187",NA,"N06","2",67,2,NA,76,68.2,32,69,74,72,75,NA,"JF2001"
"Elymus innovatus","2187",NA,"N06","3",238,2,NA,76,68.2,32,69,74,72,75,NA,"JF2001"
"Elymus innovatus","2187",NA,"N01","1",67,2,NA,99,91.4,6,15.5,13,71,73,NA,"JF2001"
"Elymus innovatus","2187",NA,"M31","1",4,2,NA,103,94,38,66,81,113,114,NA,"JF2001"
"Elymus innovatus","2187",NA,"M31","2",5,2,NA,103,94,38,66,81,113,114,NA,"JF2001"
"Elymus innovatus","2187",NA,"M31","3",5,2,NA,103,94,38,66,81,113,114,NA,"JF2001"
"Elymus innovatus","2187",NA,"M30","2",17,2,NA,103,95,21.5,19,25,22,21,NA,"JF2001"
"Elymus innovatus","2187",NA,"M29","1",111,2,NA,111.5,102,27,35,86,108,70,NA,"JF2001"
"Elymus innovatus","2187",NA,"M29","2",22,2,NA,111.5,102,27,35,86,108,70,NA,"JF2001"
"Elymus innovatus","2187",NA,"M25","1",106,2,NA,95,87.5,54,71,44,62,104,NA,"JF2001"
"Elymus innovatus","2187",NA,"M25","2",58,2,NA,95,87.5,54,71,44,62,104,NA,"JF2001"
"Elymus innovatus","2187",NA,"M23","1",86,2,NA,108,99.5,33,54,58,57,54,NA,"JF2001"
"Elymus innovatus","2187",NA,"M23","2",718,2,NA,108,99.5,33,54,58,57,54,NA,"JF2001"
"Elymus innovatus","2187",NA,"M23","3",21,2,NA,108,99.5,33,54,58,57,54,NA,"JF2001"
"Elymus innovatus","2187",NA,"M23","3",10,2,NA,108,99.5,33,54,58,57,54,NA,"JF2001"
"Elymus innovatus","2187",NA,"M22","1",2,2,NA,92,84,52,117,83,117,154,NA,"JF2001"
"Elymus innovatus","2187",NA,"M22","2",29,2,NA,92,84,52,117,83,117,154,NA,"JF2001"
"Elymus innovatus","2187",NA,"M22","3",21,2,NA,92,84,52,117,83,117,154,NA,"JF2001"
"Elymus innovatus","2187",NA,"M19","1",56,2,NA,113.8,105,64,53,66,68,107,NA,"JF2001"
"Elymus innovatus","2187",NA,"M19","2",6,2,NA,113.8,105,64,53,66,68,107,NA,"JF2001"
"Elymus innovatus","2187",NA,"M19","3",1900,2,NA,113.8,105,64,53,66,68,107,NA,"JF2001"
"Elymus innovatus","2187",NA,"M18","2",53,2,NA,91.5,82,32,40,57,34,35,NA,"JF2001"
"Elymus innovatus","2187",NA,"M18","2",242,2,NA,91.5,82,32,40,57,34,35,NA,"JF2001"
"Elymus innovatus","2187",NA,"M18","3",74,2,NA,91.5,82,32,40,57,34,35,NA,"JF2001"
"Elymus innovatus","2187",NA,"M17","1",86,2,NA,102.8,92.5,26,25,36,62,41,NA,"JF2001"
"Elymus innovatus","2187",NA,"M17","1",31,2,NA,102.8,92.5,26,25,36,62,41,NA,"JF2001"
"Elymus innovatus","2187",NA,"M17","2",100,2,NA,102.8,92.5,26,25,36,62,41,NA,"JF2001"
"Elymus innovatus","2187",NA,"M16","1",13,2,NA,NA,NA,41,40,25,40,31,NA,"JF2001"
"Elymus innovatus","2187",NA,"M13",NA,67,2,NA,113,105,73,77,96,98,115,NA,"JF2001"
"Elymus innovatus","2187",NA,"M11","1",52,2,NA,97.2,89.8,20,41,52,60,103,NA,"JF2001"
"Elymus innovatus","2187",NA,"M11","2",368,2,NA,97.2,89.8,20,41,52,60,103,NA,"JF2001"
"Elymus innovatus","2187",NA,"M11","3",56,2,NA,97.2,89.8,20,41,52,60,103,NA,"JF2001"
"Elymus innovatus","2187",NA,"M10","1",42,2,NA,92.5,84.5,17,41,55,57.5,87,NA,"JF2001"
"Elymus innovatus","2187",NA,"M10","2",70,2,NA,92.5,84.5,17,41,55,57.5,87,NA,"JF2001"
"Elymus innovatus","2187",NA,"M09","1",111,2,NA,80,72,6,18,26,25,42,NA,"JF2001"
"Elymus innovatus","2187",NA,"M09","2",32,2,NA,80,72,6,18,26,25,42,NA,"JF2001"
"Elymus innovatus","2187",NA,"M08","1",103,2,NA,104,97.2,13,18,47,55,59,NA,"JF2001"
"Elymus innovatus","2187",NA,"M08","1",96,2,NA,104,97.2,13,18,47,55,59,NA,"JF2001"
"Elymus innovatus","2187",NA,"M08","3",136,2,NA,104,97.2,13,18,47,55,59,NA,"JF2001"
"Elymus innovatus","2187",NA,"M07","1",84,2,NA,70.5,63,89,59,80,116,87,NA,"JF2001"
"Elymus innovatus","2187",NA,"M07","2",51,2,NA,70.5,63,89,59,80,116,87,NA,"JF2001"
"Elymus innovatus","2187",NA,"M07","3",43,2,NA,70.5,63,89,59,80,116,87,NA,"JF2001"
"Elymus innovatus","2187",NA,"M06","2",98,2,NA,85,78,12,23,20,45,98,NA,"JF2001"
"Elymus innovatus","2187",NA,"M05","1",87,2,NA,104,94,44,87,49,95,89,NA,"JF2001"
"Elymus innovatus","2187",NA,"M05","2",165,2,NA,104,94,44,87,49,95,89,NA,"JF2001"
"Elymus innovatus","2187",NA,"M05","2",2200,2,NA,104,94,44,87,49,95,89,NA,"JF2001"
"Elymus innovatus","2187",NA,"M05","3",43,2,NA,104,94,44,87,49,95,89,NA,"JF2001"
"Elymus innovatus","2187",NA,"M04","1",79,2,NA,85,77,33,42.5,34,49,58,NA,"JF2001"
"Elymus innovatus","2187",NA,"M04","3",776,2,NA,85,77,33,42.5,34,49,58,NA,"JF2001"
"Elymus innovatus","2187",NA,"C23","1",126,2,NA,114.2,104.5,41,32,71,55,61,NA,"JF2001"
"Elymus innovatus","2187",NA,"C23","2",291,2,NA,114.2,104.5,41,32,71,55,61,NA,"JF2001"
"Elymus innovatus","2187",NA,"C23","3",292,2,NA,114.2,104.5,41,32,71,55,61,NA,"JF2001"
"Elymus innovatus","2187",NA,"C21","1",1162,2,NA,79.5,72,120,127,82,129,165,NA,"JF2001"
"Elymus innovatus","2187",NA,"C21","2",15,2,NA,79.5,72,120,127,82,129,165,NA,"JF2001"
"Elymus innovatus","2187",NA,"C20","1",78,2,NA,89.7,82.5,58,60,43,52,70,NA,"JF2001"
"Elymus innovatus","2187",NA,"C20","2",18,2,NA,89.7,82.5,58,60,43,52,70,NA,"JF2001"
"Elymus innovatus","2187",NA,"C20","3",65,2,NA,89.7,82.5,58,60,43,52,70,NA,"JF2001"
"Elymus innovatus","2187",NA,"C18","1",15,2,NA,99.5,89,24,33,24,43,91,NA,"JF2001"
"Elymus innovatus","2187",NA,"C18","2",335,2,NA,99.5,89,24,33,24,43,91,NA,"JF2001"
"Elymus innovatus","2187",NA,"C18","3",40,2,NA,99.5,89,24,33,24,43,91,NA,"JF2001"
"Elymus innovatus","2187",NA,"C17","1",13,2,NA,95,85,20,35.5,63,68,65,NA,"JF2001"
"Elymus innovatus","2187",NA,"C17","2",129,2,NA,95,85,20,35.5,63,68,65,NA,"JF2001"
"Elymus innovatus","2187",NA,"C17","3",81,2,NA,95,85,20,35.5,63,68,65,NA,"JF2001"
"Elymus innovatus","2187",NA,"C16","1",35,2,NA,94,86,10,15,26,21,15,NA,"JF2001"
"Elymus innovatus","2187",NA,"C16","2",104,2,NA,94,86,10,15,26,21,15,NA,"JF2001"
"Elymus innovatus","2187",NA,"C16","2",93,2,NA,94,86,10,15,26,21,15,NA,"JF2001"
"Elymus innovatus","2187",NA,"C16","3",92,2,NA,94,86,10,15,26,21,15,NA,"JF2001"
"Elymus innovatus","2187",NA,"C14","1",2,2,NA,80.2,71,3,20,20,33,31,NA,"JF2001"
"Elymus innovatus","2187",NA,"C14","2",20,2,NA,80.2,71,3,20,20,33,31,NA,"JF2001"
"Elymus innovatus","2187",NA,"C13","1",26,2,NA,95.4,87,24,23,22,16,58,NA,"JF2001"
"Elymus innovatus","2187",NA,"C13","2",79,2,NA,95.4,87,24,23,22,16,58,NA,"JF2001"
"Elymus innovatus","2187",NA,"C13","3",42,2,NA,95.4,87,24,23,22,16,58,NA,"JF2001"
"Elymus innovatus","2187",NA,"C12","1",42,2,NA,77.5,71,11,23,30,32,37,NA,"JF2001"
"Elymus innovatus","2187",NA,"C12","2",106,2,NA,77.5,71,11,23,30,32,37,NA,"JF2001"
"Elymus innovatus","2187",NA,"C12","3",486,2,NA,77.5,71,11,23,30,32,37,NA,"JF2001"
"Elymus innovatus","2187",NA,"C11","1",272,2,NA,94.2,87.5,43,66,67,80,99,NA,"JF2001"
"Elymus innovatus","2187",NA,"C11","1",162,2,NA,94.2,87.5,43,66,67,80,99,NA,"JF2001"
"Elymus innovatus","2187",NA,"C11","2",25,2,NA,94.2,87.5,43,66,67,80,99,NA,"JF2001"
"Elymus innovatus","2187",NA,"C10","1",15,2,NA,92,84.5,24,31,32,76,73,NA,"JF2001"
"Elymus innovatus","2187",NA,"C10","2",43,2,NA,92,84.5,24,31,32,76,73,NA,"JF2001"
"Elymus innovatus","2187",NA,"C10","3",89,2,NA,92,84.5,24,31,32,76,73,NA,"JF2001"
"Elymus innovatus","2187",NA,"C02","1",48,2,NA,59.5,52.3,32,44.5,104,81,79.5,NA,"JF2001"
"Elymus innovatus","2187",NA,"C02","2",143,2,NA,59.5,52.3,32,44.5,104,81,79.5,NA,"JF2001"
"Elymus innovatus","2188",NA,"N15","1",76,2,NA,85.8,79,13,18,50,40,73,NA,"JF2001"
"Elymus innovatus","2188",NA,"N10","1",72,2,NA,101.5,94,59,69,81,69,96,NA,"JF2001"
"Elymus innovatus","2188",NA,"N07","1",87,2,NA,95.2,88,14,40.5,43,116,86,NA,"JF2001"
"Elymus innovatus","2188",NA,"N07","2",16,2,NA,95.2,88,14,40.5,43,116,86,NA,"JF2001"
"Elymus innovatus","2188",NA,"N01","1",121,2,NA,99,91.4,6,15.5,13,71,73,NA,"JF2001"
"Elymus innovatus","2188",NA,"N01","2",95,2,NA,99,91.4,6,15.5,13,71,73,NA,"JF2001"
"Elymus innovatus","2188",NA,"M33","1",13,2,NA,82.7,74.5,27,57,10,58,84,NA,"JF2001"
"Elymus innovatus","2188",NA,"M33","1",8,2,NA,82.7,74.5,27,57,10,58,84,NA,"JF2001"
"Elymus innovatus","2188",NA,"M33","2",130,2,NA,82.7,74.5,27,57,10,58,84,NA,"JF2001"
"Elymus innovatus","2188",NA,"M33","2",60,2,NA,82.7,74.5,27,57,10,58,84,NA,"JF2001"
"Elymus innovatus","2188",NA,"M16","1",25,2,NA,NA,NA,41,40,25,40,31,NA,"JF2001"
"Elymus innovatus","2188",NA,"M16","3",47,2,NA,NA,NA,41,40,25,40,31,NA,"JF2001"
"Elymus innovatus","2188",NA,"M11","1",19,2,NA,97.2,89.8,20,41,52,60,103,NA,"JF2001"
"Elymus innovatus","2188",NA,"M11","3",6,2,NA,97.2,89.8,20,41,52,60,103,NA,"JF2001"
"Elymus innovatus","2188",NA,"M10","3",63,2,NA,92.5,84.5,17,41,55,57.5,87,NA,"JF2001"
"Elymus innovatus","2188",NA,"M09","3",28,2,NA,80,72,6,18,26,25,42,NA,"JF2001"
"Elymus innovatus","2188",NA,"M06","1",10,2,NA,85,78,12,23,20,45,98,NA,"JF2001"
"Elymus innovatus","2188",NA,"M05","1",31,2,NA,104,94,44,87,49,95,89,NA,"JF2001"
"Elymus innovatus","2188",NA,"M05","2",63,2,NA,104,94,44,87,49,95,89,NA,"JF2001"
"Elymus innovatus","2188",NA,"M05","3",82,2,NA,104,94,44,87,49,95,89,NA,"JF2001"
"Elymus innovatus","2188",NA,"M04","2",33,2,NA,85,77,33,42.5,34,49,58,NA,"JF2001"
"Elymus innovatus","2188",NA,"C15","1",107,2,NA,80.5,73,100,105,95,97,120,NA,"JF2001"
"Elymus innovatus","2188",NA,"C15","2",100,2,NA,80.5,73,100,105,95,97,120,NA,"JF2001"
"Elymus innovatus","2188",NA,"C15","3",43,2,NA,80.5,73,100,105,95,97,120,NA,"JF2001"
"Elymus innovatus","2188",NA,"C08","1",10,2,NA,80.8,74.3,39,37,49,45,53,NA,"JF2001"
"Elymus innovatus","2188",NA,"C08","2",12,2,NA,80.8,74.3,39,37,49,45,53,NA,"JF2001"
"Elymus innovatus","2188",NA,"C03","1",45,2,NA,90.4,83,34,89,146,136,166,NA,"JF2001"
"Elymus innovatus","2188",NA,"C02","2",66,2,NA,59.5,52.3,32,44.5,104,81,79.5,NA,"JF2001"
"Elymus innovatus","2189",NA,"N10","1",4,2,NA,101.5,94,59,69,81,69,96,NA,"JF2001"
"Elymus innovatus","2189",NA,"M28","1",36,2,NA,102,93,43,46,50,72,68,NA,"JF2001"
"Elymus innovatus","2189",NA,"M19","2",88,2,NA,113.8,105,64,53,66,68,107,NA,"JF2001"
"Elymus innovatus","2189",NA,"M10","3",6,2,NA,92.5,84.5,17,41,55,57.5,87,NA,"JF2001"
"Elymus innovatus","2189",NA,"M09","3",53,2,NA,80,72,6,18,26,25,42,NA,"JF2001"
"Elymus innovatus","2189",NA,"M08","1",5,2,NA,104,97.2,13,18,47,55,59,NA,"JF2001"
"Elymus innovatus","2189",NA,"M08","1",94,2,NA,104,97.2,13,18,47,55,59,NA,"JF2001"
"Elymus innovatus","2189",NA,"M08","3",62,2,NA,104,97.2,13,18,47,55,59,NA,"JF2001"
"Elymus innovatus","2189",NA,"M06","1",25,2,NA,85,78,12,23,20,45,98,NA,"JF2001"
"Elymus innovatus","2189",NA,"M06","3",35,2,NA,85,78,12,23,20,45,98,NA,"JF2001"
"Elymus innovatus","2189",NA,"M06","3",6,2,NA,85,78,12,23,20,45,98,NA,"JF2001"
"Elymus innovatus","2189",NA,"C03","1",1,2,NA,90.4,83,34,89,146,136,166,NA,"JF2001"
"Elymus innovatus","2190",NA,"N25","3",46,2,NA,94.5,85,31,14,56,53,58,NA,"JF2001"
"Elymus innovatus","2190",NA,"N24","1",45,2,NA,95.5,87.2,20,26,30,35,42,NA,"JF2001"
"Elymus innovatus","2190",NA,"N24","2",25,2,NA,95.5,87.2,20,26,30,35,42,NA,"JF2001"
"Elymus innovatus","2190",NA,"N24","3",5,2,NA,95.5,87.2,20,26,30,35,42,NA,"JF2001"
"Elymus innovatus","2190",NA,"N21","1",42,2,NA,103,92.5,28,64,84,72,75,NA,"JF2001"
"Elymus innovatus","2190",NA,"N21","1",44,2,NA,103,92.5,28,64,84,72,75,NA,"JF2001"
"Elymus innovatus","2190",NA,"N21","2",47,2,NA,103,92.5,28,64,84,72,75,NA,"JF2001"
"Elymus innovatus","2190",NA,"N21","3",92,2,NA,103,92.5,28,64,84,72,75,NA,"JF2001"
"Elymus innovatus","2190",NA,"N19","2",29,2,NA,114,105.5,21,22,39,51,47,NA,"JF2001"
"Elymus innovatus","2190",NA,"N18","2",24,2,NA,83.5,75,6,20,44,27,19,NA,"JF2001"
"Elymus innovatus","2190",NA,"N18","3",175,2,NA,83.5,75,6,20,44,27,19,NA,"JF2001"
"Elymus innovatus","2190",NA,"N16","2",8,2,NA,92.3,84,25,22,48,48,45,NA,"JF2001"
"Elymus innovatus","2190",NA,"N16","3",44,2,NA,92.3,84,25,22,48,48,45,NA,"JF2001"
"Elymus innovatus","2190",NA,"N15","1",17,2,NA,85.8,79,13,18,50,40,73,NA,"JF2001"
"Elymus innovatus","2190",NA,"N15","2",239,2,NA,85.8,79,13,18,50,40,73,NA,"JF2001"
"Elymus innovatus","2190",NA,"N15","3",76,2,NA,85.8,79,13,18,50,40,73,NA,"JF2001"
"Elymus innovatus","2190",NA,"N14","1",62,2,NA,82.8,75,44,34,19,72,55,NA,"JF2001"
"Elymus innovatus","2190",NA,"N14","3",113,2,NA,82.8,75,44,34,19,72,55,NA,"JF2001"
"Elymus innovatus","2190",NA,"N13","2",17,2,NA,94,86,20,40,21,66,60,NA,"JF2001"
"Elymus innovatus","2190",NA,"N13","3",46,2,NA,94,86,20,40,21,66,60,NA,"JF2001"
"Elymus innovatus","2190",NA,"N12","2",69,2,NA,86.2,78,36,27,46,74,66,NA,"JF2001"
"Elymus innovatus","2190",NA,"N12","3",67,2,NA,86.2,78,36,27,46,74,66,NA,"JF2001"
"Elymus innovatus","2190",NA,"N11","1",77,2,NA,69.2,62,24,39.5,57,74,78,NA,"JF2001"
"Elymus innovatus","2190",NA,"N11","2",42,2,NA,69.2,62,24,39.5,57,74,78,NA,"JF2001"
"Elymus innovatus","2190",NA,"N11","3",68,2,NA,69.2,62,24,39.5,57,74,78,NA,"JF2001"
"Elymus innovatus","2190",NA,"N10","1",73,2,NA,101.5,94,59,69,81,69,96,NA,"JF2001"
"Elymus innovatus","2190",NA,"N10","2",213,2,NA,101.5,94,59,69,81,69,96,NA,"JF2001"
"Elymus innovatus","2190",NA,"N09","1",136,2,NA,88.2,79.3,32,31,27,58,50,NA,"JF2001"
"Elymus innovatus","2190",NA,"N09","2",291,2,NA,88.2,79.3,32,31,27,58,50,NA,"JF2001"
"Elymus innovatus","2190",NA,"N09","3",81,2,NA,88.2,79.3,32,31,27,58,50,NA,"JF2001"
"Elymus innovatus","2190",NA,"N08","1",98,2,NA,97.6,89.4,42,46,65,44,63,NA,"JF2001"
"Elymus innovatus","2190",NA,"N08","1",196,2,NA,97.6,89.4,42,46,65,44,63,NA,"JF2001"
"Elymus innovatus","2190",NA,"N08","3",143,2,NA,97.6,89.4,42,46,65,44,63,NA,"JF2001"
"Elymus innovatus","2190",NA,"N06","3",71,2,NA,76,68.2,32,69,74,72,75,NA,"JF2001"
"Elymus innovatus","2190",NA,"N01","1",191,2,NA,99,91.4,6,15.5,13,71,73,NA,"JF2001"
"Elymus innovatus","2190",NA,"M31","1",189,2,NA,103,94,38,66,81,113,114,NA,"JF2001"
"Elymus innovatus","2190",NA,"M31","2",102,2,NA,103,94,38,66,81,113,114,NA,"JF2001"
"Elymus innovatus","2190",NA,"M31","3",113,2,NA,103,94,38,66,81,113,114,NA,"JF2001"
"Elymus innovatus","2190",NA,"M30","2",259,2,NA,103,95,21.5,19,25,22,21,NA,"JF2001"
"Elymus innovatus","2190",NA,"M29","1",38,2,NA,111.5,102,27,35,86,108,70,NA,"JF2001"
"Elymus innovatus","2190",NA,"M29","2",105,2,NA,111.5,102,27,35,86,108,70,NA,"JF2001"
"Elymus innovatus","2190",NA,"M29","3",84,2,NA,111.5,102,27,35,86,108,70,NA,"JF2001"
"Elymus innovatus","2190",NA,"M28","1",67,2,NA,102,93,43,46,50,72,68,NA,"JF2001"
"Elymus innovatus","2190",NA,"M28","2",177,2,NA,102,93,43,46,50,72,68,NA,"JF2001"
"Elymus innovatus","2190",NA,"M28","3",27,2,NA,102,93,43,46,50,72,68,NA,"JF2001"
"Elymus innovatus","2190",NA,"M27","1",73,2,NA,107,99,25,11,36,37,48,NA,"JF2001"
"Elymus innovatus","2190",NA,"M27","2",155,2,NA,107,99,25,11,36,37,48,NA,"JF2001"
"Elymus innovatus","2190",NA,"M27","3",55,2,NA,107,99,25,11,36,37,48,NA,"JF2001"
"Elymus innovatus","2190",NA,"M26","1",116,2,NA,110.5,102,51,136,131,84,130,NA,"JF2001"
"Elymus innovatus","2190",NA,"M26","2",26,2,NA,110.5,102,51,136,131,84,130,NA,"JF2001"
"Elymus innovatus","2190",NA,"M26","3",93,2,NA,110.5,102,51,136,131,84,130,NA,"JF2001"
"Elymus innovatus","2190",NA,"M25","2",81,2,NA,95,87.5,54,71,44,62,104,NA,"JF2001"
"Elymus innovatus","2190",NA,"M24","1",421,2,NA,85,78,9,37,59,72,76,NA,"JF2001"
"Elymus innovatus","2190",NA,"M24","2",31,2,NA,85,78,9,37,59,72,76,NA,"JF2001"
"Elymus innovatus","2190",NA,"M24","2",158,2,NA,85,78,9,37,59,72,76,NA,"JF2001"
"Elymus innovatus","2190",NA,"M23","1",79,2,NA,108,99.5,33,54,58,57,54,NA,"JF2001"
"Elymus innovatus","2190",NA,"M23","2",67,2,NA,108,99.5,33,54,58,57,54,NA,"JF2001"
"Elymus innovatus","2190",NA,"M23","3",53,2,NA,108,99.5,33,54,58,57,54,NA,"JF2001"
"Elymus innovatus","2190",NA,"M22","2",19,2,NA,92,84,52,117,83,117,154,NA,"JF2001"
"Elymus innovatus","2190",NA,"M21","3",86,2,NA,108,99,10,19,35,36,61,NA,"JF2001"
"Elymus innovatus","2190",NA,"M20","2",23,2,NA,110.2,102,20,41,54,46,87,NA,"JF2001"
"Elymus innovatus","2190",NA,"M20","3",93,2,NA,110.2,102,20,41,54,46,87,NA,"JF2001"
