,Filename,Area,Red_mean,Red_sd,Green_mean,Green_sd,Blue_mean,Blue_sd,Circ,AR,Round,Solidity
49,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,369.601,192.91,21.831,127.149,16.027,181.569,10.015,0.84,1.099,0.91,0.968
50,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,392.857,188.337,15.358,135.328,12.385,157.752,11.369,0.882,1.032,0.969,0.969
51,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,239.673,204.594,19.994,142.168,15.044,185.63,7.597,0.536,1.463,0.683,0.883
52,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,369.505,188.129,10.565,130.869,10.316,174.797,13.184,0.869,1.023,0.978,0.969
53,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,331.737,208.01,21.443,149.442,16.432,192.871,8.334,0.767,1.079,0.927,0.957
54,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,500.969,175.989,11.893,126.149,11.056,157.14,18.251,0.851,1.043,0.958,0.968
55,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,337.119,179.016,26.276,120.061,21.067,185.282,8.028,0.85,1.183,0.845,0.966
56,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,352.11,199.257,15.158,139.883,10.749,181.508,9.343,0.889,1.071,0.934,0.969
57,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,385.169,175.498,15.212,119.066,14.321,174.529,15.093,0.887,1.042,0.959,0.971
58,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,486.266,174.419,9.769,124.73,9.928,159.989,17.546,0.868,1.02,0.98,0.97
59,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,394.298,193.819,13.045,132.378,11.239,176.34,11.882,0.868,1.034,0.967,0.969
60,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,292.625,196.334,14.066,131.4,14.159,196.611,7.739,0.868,1.089,0.918,0.968
61,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,370.466,200.847,11.942,135.802,9.821,186.536,10.287,0.884,1.06,0.943,0.969
62,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,463.875,180.211,11.783,119.913,11.624,163.497,11.738,0.861,1.044,0.958,0.967
63,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,423.032,190.503,10.335,132.746,9.159,169.459,12.504,0.869,1.059,0.944,0.967
64,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,342.116,184.601,10.905,118.339,12.256,171.116,13.606,0.856,1.047,0.956,0.965
65,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,377.577,194.497,15.537,134.444,13.198,173.03,11.023,0.889,1.025,0.975,0.973
66,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,392.761,183.187,11.28,129.407,10.215,168.997,15.33,0.874,1.021,0.98,0.97
67,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,444.366,192.648,13.855,131.894,9.256,174.186,12.42,0.896,1.023,0.978,0.977
68,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,328.758,198.4,15.145,133.972,14.582,187.705,7.822,0.848,1.093,0.915,0.961
69,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,499.528,173.549,13.989,120.486,13.147,154.115,19.646,0.883,1.019,0.981,0.972
70,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,356.147,189.13,14.207,124.468,12.629,184.522,10.204,0.869,1.034,0.967,0.967
71,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,302.811,177.256,17.342,99.609,20.06,191.635,8.419,0.907,1.073,0.932,0.972
72,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,313.286,202.649,15.985,139.45,15.286,194.043,9.05,0.849,1.05,0.952,0.963
73,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,447.73,177.579,10.499,113.563,11.994,165.183,13.235,0.876,1.033,0.968,0.972
74,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,426.972,180.922,8.833,118.817,10.728,172.631,12.718,0.898,1.014,0.986,0.976
75,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,389.109,197.924,10.312,138.071,9.311,178.588,10.8,0.865,1.042,0.96,0.972
76,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,418.419,172.042,10.242,113.099,12.318,166.732,15.007,0.873,1.063,0.94,0.972
